NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,26.9,35.1,24.2,A,A,A,D,F,D,A,A,B,A,A,A,B,A,A,25,B,A,A,H,A,A,D,A,A,C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,68.8,81.3,64.6,A,A,A,D,D,D,D,B,B,A,A,A,E,A,A,23,A,A,B,C,A,B,E,A,H,I,5,6,4,4,5,5,4,3,5,4,4,5,6,4,6,6,6,6,5,2,3,2,4,6,6,5,5,2,2,5,5,4,2,4,4,3,2,5,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2009,2010,3,48.3,67.9,41.7,A,A,A,D,E,A,A,E,B,A,A,A,B,C,A,24,B,A,B,H,A,E,C,E,A,F,6,4,2,3,4,5,3,3,6,6,2,3,6,4,6,6,6,6,5,2,4,2,4,3,6,3,1,1,3,4,4,5,4,6,4,5,5,6,8,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2010,3,56.6,52.5,58,A,D,A,D,E,D,A,C,B,A,A,A,F,B,A,25,B,A,B,C,A,A,C,E,E,F,3,3,1,1,1,3,2,3,3,3,1,1,5,4,5,2,3,4,2,7,1,1,2,8,8,3,3,3,3,3,5,2,3,4,1,1,2,4,1,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2012,3,25.3,78,7.7,A,A,A,D,E,B,B,F,B,A,A,A,A,A,A,25,B,A,B,C,A,A,B,E,A,F,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2011,2011,3,53.2,77.1,45.2,A,D,A,F,F,D,B,F,B,A,A,A,E,B,A,25,B,A,B,C,A,E,D,E,E,F,5,6,4,5,6,6,6,5,6,5,3,5,6,5,6,6,6,6,6,6,5,5,5,8,8,6,6,6,6,5,6,6,6,5,3,5,5,6,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,28,2006,2011,3,56.1,42.1,60.7,A,A,A,D,D,D,A,C,E,D,A,A,B,A,A,25,A,A,B,C,A,B,C,E,E,F,5,6,1,3,1,5,3,3,5,3,2,4,6,3,5,6,6,6,3,2,4,3,6,6,6,5,5,2,5,5,5,5,3,2,5,5,5,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2011,2012,3,42,60.3,35.9,A,A,A,E,E,D,A,F,C,A,A,A,B,B,A,25,B,A,B,G,A,A,E,C,E,F,6,6,4,4,3,6,8,8,5,6,6,6,3,3,6,6,6,6,6,6,4,4,4,8,8,6,6,1,3,6,6,6,2,6,5,6,6,7,1,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2010,2011,3,52.4,72.6,45.7,A,D,A,E,D,A,A,C,C,D,A,A,B,B,A,25,A,B,B,C,A,A,E,E,B,F,5,3,5,2,2,4,6,4,4,6,4,5,5,3,6,6,5,6,2,3,4,3,3,8,8,5,5,1,5,5,5,4,6,6,5,5,5,5,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2011,3,68.1,79,64.5,A,A,A,C,B,B,F,B,B,A,A,A,A,C,A,25,B,A,B,C,A,A,E,E,A,F,4,5,1,2,2,3,4,4,4,4,3,6,6,4,6,6,5,5,4,3,2,4,5,5,5,6,6,2,5,4,6,4,5,5,4,1,1,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2012,3,44.3,53.7,41.2,A,A,A,E,D,A,A,E,B,A,A,A,A,A,A,26,B,A,B,G,A,B,C,A,H,F,5,5,4,5,3,5,3,4,4,4,3,5,5,4,6,6,3,3,4,3,6,6,6,7,7,4,4,6,4,5,5,5,5,5,6,6,6,6,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,20,2012,2013,3,69.9,77.2,67.5,A,D,A,C,D,B,E,C,B,A,A,A,F,A,A,25,B,A,B,C,B,E,D,E,E,F,5,5,4,4,5,5,4,4,5,5,4,4,5,4,5,6,5,5,5,5,4,3,4,7,7,5,4,4,5,5,5,4,4,4,4,4,4,4,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2010,3,34.1,36.3,33.4,A,A,A,E,E,B,C,C,B,A,A,A,F,B,A,24,B,A,B,H,A,D,C,B,A,F,5,6,5,5,5,3,5,5,3,5,2,2,5,3,6,5,6,5,1,2,5,3,5,7,5,6,5,5,4,5,6,5,5,6,6,5,5,3,2,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2011,2011,3,36.5,53.4,30.9,A,D,A,E,D,D,B,C,B,A,A,A,B,A,A,28,B,A,B,C,A,C,C,A,A,F,3,3,4,3,3,3,4,4,5,5,2,2,3,2,3,5,4,5,2,3,2,2,3,5,4,1,3,2,3,2,2,2,2,2,2,2,3,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,26,2009,2010,3,38.5,59.8,31.4,A,A,A,D,D,B,B,B,B,A,A,A,A,A,A,25,B,A,B,H,A,D,E,A,C,F,4,4,5,3,3,6,5,5,4,6,1,4,5,4,6,6,4,4,4,7,4,2,4,8,8,5,5,5,5,1,4,5,4,4,4,4,4,5,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,26,2008,2012,3,44.9,80.9,32.9,A,A,A,D,E,B,C,C,D,D,A,A,B,F,A,25,B,A,C,G,A,C,E,E,H,F,5,5,5,5,5,5,5,4,5,6,6,6,6,5,5,5,6,5,4,5,5,5,6,5,6,5,5,4,5,6,6,5,5,5,6,5,5,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,42.9,55,38.8,A,D,A,E,E,D,B,C,B,A,A,A,A,A,A,26,B,A,B,C,A,A,D,E,A,F,6,6,3,6,5,5,5,2,5,5,3,3,2,5,6,6,5,4,4,4,5,4,6,7,7,3,3,5,3,2,4,5,5,5,4,3,4,3,7,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,42,63.2,34.9,A,C,A,E,E,B,E,E,B,A,A,A,A,A,A,25,B,A,B,G,A,C,D,E,E,F,6,5,5,4,4,6,5,4,5,6,4,4,6,3,6,6,3,3,5,7,3,2,5,7,4,4,4,6,6,6,6,6,4,6,6,6,6,6,7,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,44.1,73,34.4,A,D,A,B,E,B,C,E,B,A,A,A,A,A,A,25,B,A,B,H,A,C,C,A,A,F,4,4,2,5,5,4,6,6,3,5,1,4,5,2,6,5,6,6,5,4,2,2,4,7,7,6,7,3,2,4,6,5,2,5,6,5,5,4,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2009,2010,3,30.6,64.5,19.3,A,A,A,E,D,B,D,B,A,A,A,A,A,A,A,24,B,A,A,A,A,D,B,E,A,A,7,7,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,7,7,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,65.7,82.2,60.2,A,A,A,C,D,B,B,B,B,A,A,A,B,A,A,25,E,A,B,C,A,A,D,A,E,C,5,8,4,6,3,6,4,3,5,5,4,4,6,1,6,6,6,6,4,7,5,4,5,8,8,2,6,1,5,5,6,5,5,6,5,5,5,5,1,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2010,2011,3,59.7,70.1,56.2,A,F,A,D,D,D,A,C,B,A,A,A,B,C,A,23,B,A,B,C,A,C,D,E,E,F,4,1,4,1,1,6,6,3,5,1,1,1,1,1,3,5,5,5,4,1,1,2,2,1,8,3,6,1,4,1,3,4,2,3,3,5,5,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2010,3,52.5,88.9,40.3,A,D,A,D,D,D,E,C,B,A,A,A,A,A,A,26,B,A,B,C,B,C,E,E,A,A,4,3,4,3,5,3,4,4,4,4,1,3,4,4,6,6,2,2,2,2,3,3,3,7,7,2,2,3,1,2,3,3,3,3,3,4,4,5,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,26,2008,2009,3,39.8,54.1,35,A,A,A,E,E,B,E,D,B,A,A,A,D,A,A,25,B,A,B,G,A,B,D,E,A,F,5,5,3,6,5,5,6,5,6,3,4,4,6,2,6,5,6,4,4,3,5,3,4,7,7,4,4,5,4,5,6,6,6,5,5,4,6,5,7,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,30,2004,2010,3,34.3,59.8,25.8,A,D,A,E,D,B,E,C,C,C,A,A,A,F,A,25,B,A,B,C,A,E,E,E,C,F,5,2,2,2,2,3,5,2,3,5,1,1,5,2,6,6,3,4,4,4,2,2,3,6,6,6,6,5,3,4,6,6,5,5,4,2,4,3,7,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2010,2012,3,41.9,71.8,31.9,A,A,A,E,E,D,A,B,B,A,A,A,A,A,A,26,E,A,B,G,A,B,C,A,C,F,6,5,4,5,6,6,6,6,6,6,5,5,5,5,6,6,6,6,5,4,4,3,6,7,4,4,5,5,4,4,5,6,6,6,6,5,5,5,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2012,3,51.1,76.7,42.5,A,F,A,D,E,F,A,B,B,A,A,A,A,A,A,23,D,A,B,G,A,A,E,C,C,A,4,3,6,6,1,5,5,3,5,5,1,2,6,4,6,6,6,6,6,4,4,2,4,8,8,4,4,4,3,4,5,6,5,5,4,4,4,6,7,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2012,3,53.1,51.4,53.7,A,D,A,B,B,D,A,C,B,A,A,F,F,A,E,26,A,A,B,C,A,A,B,A,H,A,4,4,3,4,4,5,4,7,4,4,3,5,5,2,6,6,5,5,3,7,4,4,4,7,6,7,7,5,5,6,5,6,6,6,5,6,6,5,7,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,28,2006,2011,3,24.9,30,23.2,A,D,A,B,B,B,B,B,B,A,A,A,A,A,A,26,D,A,B,G,A,B,C,A,G,A,5,5,5,2,5,5,5,5,3,3,4,4,5,2,5,5,5,5,5,4,5,5,5,6,6,5,5,5,6,5,6,5,5,4,5,5,5,5,8,4,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,26,2008,2009,3,47.7,74.6,38.7,A,A,A,F,D,B,D,F,B,A,A,A,A,B,A,25,B,A,B,G,A,C,C,E,A,C,6,6,6,4,5,6,6,6,6,6,1,6,6,4,6,6,6,6,4,3,5,4,5,8,6,6,6,4,5,5,6,6,6,6,6,6,5,5,1,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2014,3,43.9,64.7,37,A,A,A,D,D,B,E,A,B,A,A,A,A,A,A,25,A,A,B,A,A,B,C,E,C,F,5,2,5,2,4,6,3,3,6,5,4,5,5,5,6,6,6,6,6,6,5,2,6,8,8,6,6,7,7,7,7,6,6,6,6,4,4,4,1,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2012,3,43.9,72.3,34.4,A,B,A,B,D,B,D,B,E,C,A,A,D,A,A,25,A,A,B,C,B,B,C,A,E,F,5,5,5,5,5,5,5,5,5,5,5,7,7,7,5,5,5,5,5,5,3,2,2,7,7,7,5,1,6,1,2,5,6,5,3,3,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,45.8,65.2,39.3,A,A,A,E,E,D,A,F,B,A,A,A,A,B,A,25,B,A,B,C,A,D,D,E,E,A,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5806,13438,1,2504009,25,2,27,2008,2009,3,23.3,27.9,21.8,A,A,A,B,D,D,A,C,B,A,A,A,B,B,A,23,B,A,B,C,B,B,D,E,A,F,5,5,3,4,4,6,6,5,5,6,1,2,3,1,6,6,5,5,3,3,6,4,5,6,3,4,4,3,4,5,6,6,6,6,5,5,6,6,8,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
